ocean_proximity,longitude,latitude
<1H OCEAN,-118.11,34.08
<1H OCEAN,-118.11,34.07
<1H OCEAN,-118.12,34.08
<1H OCEAN,-118.13,34.07
<1H OCEAN,-118.12,34.07
<1H OCEAN,-118.12,34.06
<1H OCEAN,-118.13,34.06
<1H OCEAN,-118.11,34.06
<1H OCEAN,-118.14,34.06
<1H OCEAN,-118.15,34.07
<1H OCEAN,-118.15,34.06
<1H OCEAN,-118.16,34.06
<1H OCEAN,-118.14,34.05
<1H OCEAN,-118.15,34.05
<1H OCEAN,-118.13,34.05
<1H OCEAN,-118.09,34.07
<1H OCEAN,-118.1,34.07
<1H OCEAN,-118.09,34.06
<1H OCEAN,-118.08,34.04
<1H OCEAN,-118.1,34.06
<1H OCEAN,-118.09,34.05
<1H OCEAN,-118.1,34.05
<1H OCEAN,-118.09,34.04
<1H OCEAN,-118.11,34.05
<1H OCEAN,-118.11,34.04
<1H OCEAN,-118.12,34.05
<1H OCEAN,-118.12,34.04
<1H OCEAN,-118.13,34.04
<1H OCEAN,-118.14,34.03
<1H OCEAN,-118.15,34.04
<1H OCEAN,-118.14,34.04
<1H OCEAN,-118.11,34.03
<1H OCEAN,-117.93,33.95
<1H OCEAN,-117.95,33.95
<1H OCEAN,-117.95,33.97
<1H OCEAN,-117.97,33.96
<1H OCEAN,-117.98,33.95
<1H OCEAN,-117.98,33.94
<1H OCEAN,-117.99,33.95
<1H OCEAN,-118,33.95
<1H OCEAN,-118.01,33.95
<1H OCEAN,-118,33.96
<1H OCEAN,-117.99,33.97
<1H OCEAN,-118.05,34.02
<1H OCEAN,-118.03,34.01
<1H OCEAN,-118.06,34.02
<1H OCEAN,-118.06,34.01
<1H OCEAN,-118.07,34.01
<1H OCEAN,-118.08,34.01
<1H OCEAN,-118.07,34
<1H OCEAN,-118.08,34
<1H OCEAN,-118.08,34.02
<1H OCEAN,-118.09,34.01
<1H OCEAN,-118.09,34
<1H OCEAN,-118.09,33.99
<1H OCEAN,-118.1,33.99
<1H OCEAN,-118.08,33.98
<1H OCEAN,-118.09,33.98
<1H OCEAN,-118.08,33.99
<1H OCEAN,-118.07,33.99
<1H OCEAN,-118.06,33.98
<1H OCEAN,-118.06,34
<1H OCEAN,-118.05,33.99
<1H OCEAN,-118.04,33.99
<1H OCEAN,-118.06,33.99
<1H OCEAN,-118.04,33.98
<1H OCEAN,-118.05,33.98
<1H OCEAN,-118.04,34
<1H OCEAN,-118.03,33.99
<1H OCEAN,-118.03,33.98
<1H OCEAN,-118.02,33.98
<1H OCEAN,-118.03,33.97
<1H OCEAN,-118.02,33.97
<1H OCEAN,-118.01,33.97
<1H OCEAN,-118,33.97
<1H OCEAN,-118.01,33.96
<1H OCEAN,-118.02,33.96
<1H OCEAN,-118.04,33.97
<1H OCEAN,-118.02,33.95
<1H OCEAN,-118.03,33.96
<1H OCEAN,-118.03,33.95
<1H OCEAN,-118.04,33.95
<1H OCEAN,-118.04,33.96
<1H OCEAN,-118.05,33.96
<1H OCEAN,-118.05,33.97
<1H OCEAN,-118.06,33.97
<1H OCEAN,-118.07,33.98
<1H OCEAN,-118.07,33.97
<1H OCEAN,-118.08,33.97
<1H OCEAN,-118.07,33.96
<1H OCEAN,-118.09,33.97
<1H OCEAN,-118.1,33.97
<1H OCEAN,-118.1,33.98
<1H OCEAN,-118.11,33.97
<1H OCEAN,-118.11,33.98
<1H OCEAN,-118.09,33.96
<1H OCEAN,-118.09,33.95
<1H OCEAN,-118.1,33.96
<1H OCEAN,-118.08,33.95
<1H OCEAN,-118.08,33.96
<1H OCEAN,-118.09,33.94
<1H OCEAN,-118.09,33.93
<1H OCEAN,-118.08,33.94
<1H OCEAN,-118.04,33.94
<1H OCEAN,-118.05,33.95
<1H OCEAN,-118.05,33.94
<1H OCEAN,-118.04,33.93
<1H OCEAN,-118.05,33.93
<1H OCEAN,-118.05,33.92
<1H OCEAN,-118.03,33.93
<1H OCEAN,-118.02,33.92
<1H OCEAN,-118.03,33.92
<1H OCEAN,-118.04,33.92
<1H OCEAN,-118.02,33.93
<1H OCEAN,-118.03,33.94
<1H OCEAN,-118.02,33.94
<1H OCEAN,-117.98,33.93
<1H OCEAN,-117.99,33.93
<1H OCEAN,-117.99,33.94
<1H OCEAN,-118,33.94
<1H OCEAN,-118.01,33.94
<1H OCEAN,-118.01,33.93
<1H OCEAN,-118,33.93
<1H OCEAN,-118.01,33.92
<1H OCEAN,-118,33.92
<1H OCEAN,-118,33.91
<1H OCEAN,-117.98,33.92
<1H OCEAN,-117.99,33.92
<1H OCEAN,-117.98,33.91
<1H OCEAN,-117.99,33.9
<1H OCEAN,-118,33.89
<1H OCEAN,-118,33.9
<1H OCEAN,-118.01,33.9
<1H OCEAN,-118.01,33.89
<1H OCEAN,-118.02,33.9
<1H OCEAN,-118.02,33.89
<1H OCEAN,-118.01,33.91
<1H OCEAN,-118.02,33.91
<1H OCEAN,-118.03,33.9
<1H OCEAN,-118.03,33.91
<1H OCEAN,-118.04,33.9
<1H OCEAN,-118.09,34.03
<1H OCEAN,-118.09,34.02
<1H OCEAN,-118.1,34.02
<1H OCEAN,-118.11,34.02
<1H OCEAN,-118.12,34.02
<1H OCEAN,-118.12,34.03
<1H OCEAN,-118.1,34.01
<1H OCEAN,-118.11,34.01
<1H OCEAN,-118.13,34.03
<1H OCEAN,-118.13,34.02
<1H OCEAN,-118.14,34.02
<1H OCEAN,-118.15,34.02
<1H OCEAN,-118.15,34.03
<1H OCEAN,-118.16,34.03
<1H OCEAN,-118.16,34.04
<1H OCEAN,-118.17,34.03
<1H OCEAN,-118.17,34.04
<1H OCEAN,-118.17,34.06
<1H OCEAN,-118.17,34.05
<1H OCEAN,-118.18,34.05
<1H OCEAN,-118.18,34.04
<1H OCEAN,-118.18,34.03
<1H OCEAN,-118.18,34.02
<1H OCEAN,-118.18,34.01
<1H OCEAN,-118.17,34.02
<1H OCEAN,-118.16,34.02
<1H OCEAN,-118.16,34.01
<1H OCEAN,-118.14,34.01
<1H OCEAN,-118.13,34.01
<1H OCEAN,-118.12,34
<1H OCEAN,-118.12,34.01
<1H OCEAN,-118.1,34
<1H OCEAN,-118.11,34
<1H OCEAN,-118.12,33.99
<1H OCEAN,-118.12,33.98
<1H OCEAN,-118.15,33.98
<1H OCEAN,-118.15,34
<1H OCEAN,-118.16,34
<1H OCEAN,-118.17,34.01
<1H OCEAN,-118.21,33.99
<1H OCEAN,-118.23,34
<1H OCEAN,-118.23,33.99
<1H OCEAN,-118.22,33.99
<1H OCEAN,-118.22,33.98
<1H OCEAN,-118.23,33.98
<1H OCEAN,-118.24,33.98
<1H OCEAN,-118.25,33.98
<1H OCEAN,-118.2,33.98
<1H OCEAN,-118.21,33.97
<1H OCEAN,-118.21,33.98
<1H OCEAN,-118.2,33.99
<1H OCEAN,-118.19,33.99
<1H OCEAN,-118.19,33.98
<1H OCEAN,-118.19,33.97
<1H OCEAN,-118.2,33.97
<1H OCEAN,-118.18,33.99
<1H OCEAN,-118.17,33.98
<1H OCEAN,-118.18,33.98
<1H OCEAN,-118.17,33.97
<1H OCEAN,-118.18,33.97
<1H OCEAN,-118.15,33.97
<1H OCEAN,-118.16,33.97
<1H OCEAN,-118.14,33.97
<1H OCEAN,-118.14,33.96
<1H OCEAN,-118.16,33.98
<1H OCEAN,-118.15,33.96
<1H OCEAN,-118.17,33.96
<1H OCEAN,-118.16,33.96
<1H OCEAN,-118.18,33.96
<1H OCEAN,-118.19,33.96
<1H OCEAN,-118.2,33.96
<1H OCEAN,-118.21,33.96
<1H OCEAN,-118.22,33.97
<1H OCEAN,-118.23,33.97
<1H OCEAN,-118.23,33.96
<1H OCEAN,-118.24,33.97
<1H OCEAN,-118.25,33.97
<1H OCEAN,-118.24,33.96
<1H OCEAN,-118.25,33.96
<1H OCEAN,-118.22,33.96
<1H OCEAN,-118.21,33.95
<1H OCEAN,-118.22,33.95
<1H OCEAN,-118.22,33.94
<1H OCEAN,-118.2,33.95
<1H OCEAN,-118.2,33.94
<1H OCEAN,-118.21,33.94
<1H OCEAN,-118.19,33.95
<1H OCEAN,-118.19,33.94
<1H OCEAN,-118.16,33.94
<1H OCEAN,-118.16,33.93
<1H OCEAN,-118.18,33.94
<1H OCEAN,-118.18,33.95
<1H OCEAN,-118.17,33.94
<1H OCEAN,-118.17,33.95
<1H OCEAN,-118.17,33.92
<1H OCEAN,-118.16,33.92
<1H OCEAN,-118.16,33.91
<1H OCEAN,-118.17,33.91
<1H OCEAN,-118.18,33.92
<1H OCEAN,-118.19,33.92
<1H OCEAN,-118.18,33.93
<1H OCEAN,-118.19,33.93
<1H OCEAN,-118.2,33.93
<1H OCEAN,-118.2,33.92
<1H OCEAN,-118.21,33.93
<1H OCEAN,-118.22,33.93
<1H OCEAN,-118.21,33.92
<1H OCEAN,-118.22,33.92
<1H OCEAN,-118.23,33.92
<1H OCEAN,-118.24,33.92
<1H OCEAN,-118.25,33.92
<1H OCEAN,-118.26,33.91
<1H OCEAN,-118.27,33.91
<1H OCEAN,-118.27,33.89
<1H OCEAN,-118.27,33.87
<1H OCEAN,-118.25,33.9
<1H OCEAN,-118.26,33.9
<1H OCEAN,-118.25,33.91
<1H OCEAN,-118.24,33.91
<1H OCEAN,-118.23,33.91
<1H OCEAN,-118.22,33.91
<1H OCEAN,-118.21,33.91
<1H OCEAN,-118.22,33.9
<1H OCEAN,-118.2,33.9
<1H OCEAN,-118.21,33.9
<1H OCEAN,-118.18,33.91
<1H OCEAN,-118.19,33.91
<1H OCEAN,-118.2,33.91
<1H OCEAN,-118.19,33.9
<1H OCEAN,-118.19,33.89
<1H OCEAN,-118.2,33.89
<1H OCEAN,-118.21,33.89
<1H OCEAN,-118.21,33.88
<1H OCEAN,-118.22,33.89
<1H OCEAN,-118.23,33.89
<1H OCEAN,-118.24,33.89
<1H OCEAN,-118.23,33.9
<1H OCEAN,-118.24,33.9
<1H OCEAN,-118.25,33.89
<1H OCEAN,-118.26,33.89
<1H OCEAN,-118.24,33.88
<1H OCEAN,-118.25,33.88
<1H OCEAN,-118.26,33.88
<1H OCEAN,-118.22,33.88
<1H OCEAN,-118.23,33.88
<1H OCEAN,-118.22,33.86
<1H OCEAN,-118.24,33.85
<1H OCEAN,-118.23,33.84
<1H OCEAN,-118.24,33.83
<1H OCEAN,-118.25,33.84
<1H OCEAN,-118.25,33.87
<1H OCEAN,-118.25,33.86
<1H OCEAN,-118.26,33.85
<1H OCEAN,-118.27,33.86
<1H OCEAN,-118.28,33.85
<1H OCEAN,-118.28,33.84
<1H OCEAN,-118.28,33.83
<1H OCEAN,-118.29,33.84
<1H OCEAN,-118.29,33.83
<1H OCEAN,-118.28,33.82
<1H OCEAN,-118.29,33.82
<1H OCEAN,-118.29,33.81
<1H OCEAN,-118.29,33.8
<1H OCEAN,-118.28,33.81
<1H OCEAN,-118.27,33.82
<1H OCEAN,-118.27,33.81
<1H OCEAN,-118.27,33.84
<1H OCEAN,-118.27,33.83
<1H OCEAN,-118.26,33.83
<1H OCEAN,-118.26,33.82
<1H OCEAN,-118.21,33.84
<1H OCEAN,-118.22,33.84
<1H OCEAN,-118.22,33.83
NEAR OCEAN,-118.21,33.83
<1H OCEAN,-118.07,33.93
<1H OCEAN,-118.08,33.93
<1H OCEAN,-118.08,33.92
<1H OCEAN,-118.07,33.92
<1H OCEAN,-118.09,33.92
<1H OCEAN,-118.1,33.92
<1H OCEAN,-118.1,33.93
<1H OCEAN,-118.11,33.92
<1H OCEAN,-118.1,33.94
<1H OCEAN,-118.1,33.95
<1H OCEAN,-118.11,33.95
<1H OCEAN,-118.12,33.97
<1H OCEAN,-118.12,33.96
<1H OCEAN,-118.11,33.96
<1H OCEAN,-118.12,33.95
<1H OCEAN,-118.13,33.97
<1H OCEAN,-118.13,33.96
<1H OCEAN,-118.13,33.95
<1H OCEAN,-118.14,33.95
<1H OCEAN,-118.15,33.95
<1H OCEAN,-118.12,33.94
<1H OCEAN,-118.13,33.94
<1H OCEAN,-118.11,33.93
<1H OCEAN,-118.11,33.94
<1H OCEAN,-118.12,33.92
<1H OCEAN,-118.12,33.93
<1H OCEAN,-118.13,33.92
<1H OCEAN,-118.13,33.93
<1H OCEAN,-118.14,33.92
<1H OCEAN,-118.14,33.93
<1H OCEAN,-118.15,33.93
<1H OCEAN,-118.14,33.94
<1H OCEAN,-118.15,33.94
<1H OCEAN,-118.15,33.92
<1H OCEAN,-118.11,33.91
<1H OCEAN,-118.12,33.91
<1H OCEAN,-118.13,33.91
<1H OCEAN,-118.14,33.91
<1H OCEAN,-118.1,33.91
<1H OCEAN,-118.1,33.9
<1H OCEAN,-118.09,33.91
<1H OCEAN,-118.08,33.91
<1H OCEAN,-118.09,33.9
<1H OCEAN,-118.07,33.91
<1H OCEAN,-118.06,33.91
<1H OCEAN,-118.05,33.9
<1H OCEAN,-118.06,33.9
<1H OCEAN,-118.06,33.89
<1H OCEAN,-118.07,33.89
<1H OCEAN,-118.08,33.89
<1H OCEAN,-118.07,33.9
<1H OCEAN,-118.08,33.9
<1H OCEAN,-118.09,33.89
<1H OCEAN,-118.1,33.89
<1H OCEAN,-118.11,33.9
<1H OCEAN,-118.11,33.89
<1H OCEAN,-118.11,33.88
<1H OCEAN,-118.13,33.9
<1H OCEAN,-118.14,33.9
<1H OCEAN,-118.15,33.91
<1H OCEAN,-118.15,33.9
<1H OCEAN,-118.16,33.9
<1H OCEAN,-118.17,33.9
<1H OCEAN,-118.18,33.9
<1H OCEAN,-118.16,33.89
<1H OCEAN,-118.17,33.89
<1H OCEAN,-118.18,33.89
<1H OCEAN,-118.15,33.89
<1H OCEAN,-118.15,33.88
<1H OCEAN,-118.16,33.88
<1H OCEAN,-118.13,33.89
<1H OCEAN,-118.14,33.89
<1H OCEAN,-118.12,33.9
<1H OCEAN,-118.12,33.89
<1H OCEAN,-118.12,33.88
<1H OCEAN,-118.13,33.88
<1H OCEAN,-118.14,33.88
<1H OCEAN,-118.15,33.87
<1H OCEAN,-118.11,33.87
<1H OCEAN,-118.12,33.87
<1H OCEAN,-118.13,33.87
<1H OCEAN,-118.14,33.87
<1H OCEAN,-118.04,33.88
<1H OCEAN,-118.04,33.87
<1H OCEAN,-118.06,33.88
<1H OCEAN,-118.05,33.87
<1H OCEAN,-118.07,33.88
<1H OCEAN,-118.07,33.87
<1H OCEAN,-118.08,33.86
<1H OCEAN,-118.08,33.85
<1H OCEAN,-118.07,33.86
<1H OCEAN,-118.07,33.85
<1H OCEAN,-118.06,33.86
<1H OCEAN,-118.05,33.86
<1H OCEAN,-118.03,33.87
<1H OCEAN,-118.04,33.86
<1H OCEAN,-118.06,33.85
<1H OCEAN,-118.1,33.88
<1H OCEAN,-118.1,33.86
<1H OCEAN,-118.09,33.85
<1H OCEAN,-118.1,33.85
<1H OCEAN,-118.08,33.88
<1H OCEAN,-118.09,33.88
<1H OCEAN,-118.08,33.87
<1H OCEAN,-118.09,33.87
<1H OCEAN,-118.08,33.84
<1H OCEAN,-118.09,33.84
<1H OCEAN,-118.06,33.84
<1H OCEAN,-118.07,33.82
<1H OCEAN,-118.08,33.82
<1H OCEAN,-118.08,33.83
<1H OCEAN,-118.07,33.83
<1H OCEAN,-118.11,33.86
<1H OCEAN,-118.12,33.86
<1H OCEAN,-118.13,33.86
<1H OCEAN,-118.14,33.86
<1H OCEAN,-118.15,33.86
<1H OCEAN,-118.16,33.87
<1H OCEAN,-118.17,33.88
<1H OCEAN,-118.18,33.88
<1H OCEAN,-118.19,33.87
<1H OCEAN,-118.19,33.86
<1H OCEAN,-118.2,33.86
<1H OCEAN,-118.2,33.88
<1H OCEAN,-118.2,33.87
<1H OCEAN,-118.17,33.87
<1H OCEAN,-118.17,33.86
<1H OCEAN,-118.18,33.87
<1H OCEAN,-118.16,33.86
<1H OCEAN,-118.17,33.85
<1H OCEAN,-118.18,33.85
<1H OCEAN,-118.18,33.86
<1H OCEAN,-118.15,33.85
<1H OCEAN,-118.16,33.85
<1H OCEAN,-118.13,33.85
<1H OCEAN,-118.11,33.85
<1H OCEAN,-118.12,33.85
<1H OCEAN,-118.1,33.84
<1H OCEAN,-118.1,33.83
<1H OCEAN,-118.11,33.83
<1H OCEAN,-118.11,33.84
<1H OCEAN,-118.12,33.84
<1H OCEAN,-118.12,33.83
<1H OCEAN,-118.13,33.84
<1H OCEAN,-118.13,33.83
<1H OCEAN,-118.14,33.84
<1H OCEAN,-118.15,33.84
<1H OCEAN,-118.16,33.84
<1H OCEAN,-118.17,33.84
NEAR OCEAN,-118.17,33.83
NEAR OCEAN,-118.18,33.84
NEAR OCEAN,-118.19,33.84
NEAR OCEAN,-118.19,33.85
<1H OCEAN,-118.2,33.85
NEAR OCEAN,-118.2,33.84
NEAR OCEAN,-118.2,33.83
NEAR OCEAN,-118.19,33.83
NEAR OCEAN,-118.18,33.83
NEAR OCEAN,-118.17,33.82
NEAR OCEAN,-118.18,33.82
NEAR OCEAN,-118.19,33.82
NEAR OCEAN,-118.2,33.82
NEAR OCEAN,-118.19,33.81
NEAR OCEAN,-118.2,33.81
NEAR OCEAN,-118.21,33.82
NEAR OCEAN,-118.21,33.81
NEAR OCEAN,-118.22,33.82
NEAR OCEAN,-118.22,33.81
NEAR OCEAN,-118.21,33.8
NEAR OCEAN,-118.22,33.8
NEAR OCEAN,-118.22,33.79
NEAR OCEAN,-118.21,33.79
NEAR OCEAN,-118.19,33.8
NEAR OCEAN,-118.19,33.79
NEAR OCEAN,-118.2,33.79
NEAR OCEAN,-118.2,33.8
NEAR OCEAN,-118.18,33.8
NEAR OCEAN,-118.18,33.79
NEAR OCEAN,-118.17,33.79
NEAR OCEAN,-118.18,33.81
NEAR OCEAN,-118.16,33.8
NEAR OCEAN,-118.16,33.79
NEAR OCEAN,-118.17,33.8
<1H OCEAN,-118.12,33.82
<1H OCEAN,-118.13,33.82
<1H OCEAN,-118.11,33.82
<1H OCEAN,-118.09,33.83
<1H OCEAN,-118.1,33.82
<1H OCEAN,-118.08,33.81
<1H OCEAN,-118.09,33.82
<1H OCEAN,-118.09,33.81
<1H OCEAN,-118.1,33.81
<1H OCEAN,-118.11,33.81
<1H OCEAN,-118.12,33.81
<1H OCEAN,-118.13,33.81
<1H OCEAN,-118.13,33.8
NEAR OCEAN,-118.15,33.8
<1H OCEAN,-118.12,33.8
<1H OCEAN,-118.11,33.8
<1H OCEAN,-118.11,33.79
<1H OCEAN,-118.09,33.8
<1H OCEAN,-118.1,33.8
<1H OCEAN,-118.09,33.79
<1H OCEAN,-118.1,33.78
<1H OCEAN,-118.1,33.79
<1H OCEAN,-118.11,33.78
NEAR OCEAN,-118.13,33.79
NEAR OCEAN,-118.13,33.78
<1H OCEAN,-118.12,33.79
NEAR OCEAN,-118.14,33.79
NEAR OCEAN,-118.14,33.8
NEAR OCEAN,-118.15,33.79
NEAR OCEAN,-118.14,33.78
NEAR OCEAN,-118.15,33.78
NEAR OCEAN,-118.16,33.78
NEAR OCEAN,-118.18,33.78
NEAR OCEAN,-118.19,33.78
NEAR OCEAN,-118.23,33.76
NEAR OCEAN,-118.2,33.78
NEAR OCEAN,-118.19,33.77
NEAR OCEAN,-118.2,33.77
NEAR OCEAN,-118.18,33.77
NEAR OCEAN,-118.19,33.76
NEAR OCEAN,-118.17,33.78
NEAR OCEAN,-118.17,33.77
NEAR OCEAN,-118.18,33.74
NEAR OCEAN,-118.16,33.77
NEAR OCEAN,-118.17,33.74
NEAR OCEAN,-118.15,33.77
NEAR OCEAN,-118.14,33.77
NEAR OCEAN,-118.14,33.76
NEAR OCEAN,-118.16,33.72
NEAR OCEAN,-118.15,33.76
NEAR OCEAN,-118.13,33.76
NEAR OCEAN,-118.14,33.75
NEAR OCEAN,-118.12,33.76
NEAR OCEAN,-118.12,33.75
NEAR OCEAN,-118.14,33.71
NEAR OCEAN,-118.1,33.76
NEAR OCEAN,-118.11,33.77
NEAR OCEAN,-118.12,33.77
NEAR OCEAN,-118.13,33.77
ISLAND,-118.32,33.35
ISLAND,-118.33,33.34
ISLAND,-118.32,33.33
ISLAND,-118.32,33.34
ISLAND,-118.48,33.43
<1H OCEAN,-118.3,33.94
<1H OCEAN,-118.3,33.93
<1H OCEAN,-118.31,33.93
<1H OCEAN,-118.32,33.94
<1H OCEAN,-118.32,33.93
<1H OCEAN,-118.33,33.93
<1H OCEAN,-118.34,33.93
<1H OCEAN,-118.33,33.94
<1H OCEAN,-118.32,33.96
<1H OCEAN,-118.32,33.95
<1H OCEAN,-118.33,33.96
<1H OCEAN,-118.34,33.95
<1H OCEAN,-118.34,33.97
<1H OCEAN,-118.35,33.97
<1H OCEAN,-118.35,33.96
<1H OCEAN,-118.35,33.95
<1H OCEAN,-118.36,33.95
<1H OCEAN,-118.36,33.96
<1H OCEAN,-118.36,33.97
<1H OCEAN,-118.37,33.96
<1H OCEAN,-118.36,33.94
<1H OCEAN,-118.37,33.94
<1H OCEAN,-118.36,33.93
<1H OCEAN,-118.35,33.93
<1H OCEAN,-118.35,33.94
<1H OCEAN,-118.34,33.94
<1H OCEAN,-118.34,33.92
<1H OCEAN,-118.35,33.92
<1H OCEAN,-118.36,33.92
<1H OCEAN,-118.37,33.93
<1H OCEAN,-118.37,33.92
<1H OCEAN,-118.36,33.91
<1H OCEAN,-118.36,33.9
<1H OCEAN,-118.37,33.91
<1H OCEAN,-118.37,33.9
<1H OCEAN,-118.38,33.91
<1H OCEAN,-118.35,33.91
<1H OCEAN,-118.35,33.9
<1H OCEAN,-118.33,33.92
<1H OCEAN,-118.33,33.91
<1H OCEAN,-118.34,33.91
<1H OCEAN,-118.31,33.91
<1H OCEAN,-118.32,33.91
<1H OCEAN,-118.32,33.9
<1H OCEAN,-118.31,33.92
<1H OCEAN,-118.32,33.92
<1H OCEAN,-118.3,33.92
<1H OCEAN,-118.3,33.91
<1H OCEAN,-118.31,33.9
<1H OCEAN,-118.3,33.9
<1H OCEAN,-118.3,33.89
<1H OCEAN,-118.3,33.87
<1H OCEAN,-118.3,33.88
<1H OCEAN,-118.31,33.88
<1H OCEAN,-118.31,33.89
<1H OCEAN,-118.32,33.89
<1H OCEAN,-118.33,33.9
<1H OCEAN,-118.34,33.9
<1H OCEAN,-118.33,33.89
<1H OCEAN,-118.34,33.89
<1H OCEAN,-118.35,33.89
<1H OCEAN,-118.36,33.89
<1H OCEAN,-118.36,33.88
<1H OCEAN,-118.35,33.88
<1H OCEAN,-118.34,33.88
<1H OCEAN,-118.39,33.92
<1H OCEAN,-118.4,33.92
<1H OCEAN,-118.4,33.93
<1H OCEAN,-118.41,33.93
<1H OCEAN,-118.41,33.92
<1H OCEAN,-118.42,33.92
<1H OCEAN,-118.42,33.93
<1H OCEAN,-118.42,33.9
<1H OCEAN,-118.43,33.9
<1H OCEAN,-118.4,33.9
<1H OCEAN,-118.41,33.9
NEAR OCEAN,-118.44,33.88
<1H OCEAN,-118.41,33.89
<1H OCEAN,-118.4,33.89
<1H OCEAN,-118.39,33.9
<1H OCEAN,-118.38,33.89
<1H OCEAN,-118.39,33.89
<1H OCEAN,-118.37,33.88
<1H OCEAN,-118.38,33.88
<1H OCEAN,-118.37,33.89
<1H OCEAN,-118.36,33.87
<1H OCEAN,-118.37,33.87
<1H OCEAN,-118.38,33.87
<1H OCEAN,-118.36,33.86
<1H OCEAN,-118.37,33.86
<1H OCEAN,-118.39,33.87
<1H OCEAN,-118.38,33.86
<1H OCEAN,-118.39,33.88
<1H OCEAN,-118.4,33.88
<1H OCEAN,-118.41,33.88
NEAR OCEAN,-118.43,33.87
<1H OCEAN,-118.4,33.87
NEAR OCEAN,-118.43,33.86
<1H OCEAN,-118.39,33.86
<1H OCEAN,-118.4,33.86
<1H OCEAN,-118.4,33.85
NEAR OCEAN,-118.42,33.85
<1H OCEAN,-118.38,33.85
<1H OCEAN,-118.39,33.85
NEAR OCEAN,-118.41,33.85
<1H OCEAN,-118.38,33.84
<1H OCEAN,-118.38,33.83
<1H OCEAN,-118.39,33.84
NEAR OCEAN,-118.43,33.83
NEAR OCEAN,-118.39,33.83
NEAR OCEAN,-118.39,33.82
NEAR OCEAN,-118.43,33.82
<1H OCEAN,-118.37,33.82
NEAR OCEAN,-118.38,33.82
<1H OCEAN,-118.32,33.87
<1H OCEAN,-118.32,33.88
<1H OCEAN,-118.33,33.88
<1H OCEAN,-118.33,33.87
<1H OCEAN,-118.34,33.87
<1H OCEAN,-118.31,33.87
<1H OCEAN,-118.31,33.86
<1H OCEAN,-118.32,33.86
<1H OCEAN,-118.33,33.86
<1H OCEAN,-118.34,33.86
<1H OCEAN,-118.35,33.87
<1H OCEAN,-118.35,33.86
<1H OCEAN,-118.34,33.84
<1H OCEAN,-118.33,33.84
<1H OCEAN,-118.34,33.83
<1H OCEAN,-118.35,33.85
<1H OCEAN,-118.36,33.85
<1H OCEAN,-118.37,33.85
<1H OCEAN,-118.35,33.84
<1H OCEAN,-118.36,33.84
<1H OCEAN,-118.37,33.84
<1H OCEAN,-118.35,33.83
<1H OCEAN,-118.36,33.83
<1H OCEAN,-118.37,33.83
<1H OCEAN,-118.33,33.83
<1H OCEAN,-118.32,33.85
<1H OCEAN,-118.32,33.83
<1H OCEAN,-118.32,33.84
<1H OCEAN,-118.31,33.82
<1H OCEAN,-118.31,33.81
<1H OCEAN,-118.32,33.82
<1H OCEAN,-118.32,33.81
<1H OCEAN,-118.33,33.82
<1H OCEAN,-118.34,33.8
<1H OCEAN,-118.35,33.82
<1H OCEAN,-118.36,33.82
<1H OCEAN,-118.36,33.81
NEAR OCEAN,-118.37,33.81
NEAR OCEAN,-118.38,33.81
NEAR OCEAN,-118.44,33.81
NEAR OCEAN,-118.39,33.81
<1H OCEAN,-118.33,33.79
<1H OCEAN,-118.34,33.79
<1H OCEAN,-118.35,33.8
<1H OCEAN,-118.32,33.8
<1H OCEAN,-118.31,33.79
<1H OCEAN,-118.32,33.79
<1H OCEAN,-118.31,33.78
NEAR OCEAN,-118.34,33.78
NEAR OCEAN,-118.36,33.79
NEAR OCEAN,-118.37,33.79
NEAR OCEAN,-118.36,33.8
NEAR OCEAN,-118.38,33.8
NEAR OCEAN,-118.45,33.8
NEAR OCEAN,-118.39,33.79
NEAR OCEAN,-118.4,33.78
NEAR OCEAN,-118.44,33.79
NEAR OCEAN,-118.41,33.77
NEAR OCEAN,-118.46,33.77
NEAR OCEAN,-118.42,33.78
NEAR OCEAN,-118.37,33.77
NEAR OCEAN,-118.38,33.77
NEAR OCEAN,-118.38,33.79
NEAR OCEAN,-118.42,33.75
NEAR OCEAN,-118.34,33.76
NEAR OCEAN,-118.35,33.74
NEAR OCEAN,-118.38,33.75
NEAR OCEAN,-118.39,33.71
NEAR OCEAN,-118.41,33.75
<1H OCEAN,-118.31,33.77
<1H OCEAN,-118.31,33.76
NEAR OCEAN,-118.31,33.75
NEAR OCEAN,-118.33,33.77
NEAR OCEAN,-118.32,33.75
NEAR OCEAN,-118.32,33.74
<1H OCEAN,-118.32,33.77
<1H OCEAN,-118.39,34.08
<1H OCEAN,-118.38,34.09
<1H OCEAN,-118.4,34.1
<1H OCEAN,-118.4,34.09
<1H OCEAN,-118.4,34.08
<1H OCEAN,-118.41,34.09
<1H OCEAN,-118.42,34.09
<1H OCEAN,-118.41,34.07
<1H OCEAN,-118.39,34.07
<1H OCEAN,-118.4,34.07
<1H OCEAN,-118.39,34.06
<1H OCEAN,-118.4,34.06
<1H OCEAN,-118.41,34.06
<1H OCEAN,-118.49,34.04
<1H OCEAN,-118.5,34.04
<1H OCEAN,-118.49,34.03
<1H OCEAN,-118.5,34.03
<1H OCEAN,-118.51,34.03
<1H OCEAN,-118.52,34.02
<1H OCEAN,-118.5,34.02
<1H OCEAN,-118.52,34.01
